idVeiculo,endereco_internet
10959,https://robsonpiresxerife.com/notas/folha-de-sao-paulo-sp-diz-que-alvaro-dias-vence-no-primeiro-turno/
10960,https://www.amazonasnews.com/2020/11/02/apoiados-por-bolsonaro-derrapam-em-pesquisas/
10961,http://eexponews.com/datafolha-paes-vai-a-31-e-crivella-e-martha-disputam-segundo-lugar_6352487556055040
10962,https://pt.org.br/inflacao-desemprego-e-descaso-com-saude-comprometem-desempenho-de-bolsonaristas/
10963,https://adilsonribeiro.net/2020/11/03/vestibular-de-graca-na-uniredentor-clique-na-imagem-abaixo-7/
10964,https://www.gbnews.com.br/single-post/2020/11/03/Crivella-libera-geral-praias-bares-restaurantes-boites-escolas
10965,https://gente.ig.com.br/celebridades/2021-02-01/eva-wilma-recebe-alta-do-hospital-atriz-agora-trata-pneumonia-em-casa.html
10966,https://jornalpovo.com.br/2020/11/04/prefeitura-vai-pagar-salarios-de-outubro-do-funcionalismo-nesta-sexta-feira-dia-6/
10967,http://politicabahia.com/noticias/16102/em-sabatina-bandeira-de-mello-diz-que-desconhecia-problemas-no-ninho-do-urubu
10968,https://www.24brasil.com/geral/sabatina-uol-e-folha-rj-benedita-diz-que-alianca-do-pt-com-cabral-rendeu-beneficios-ao-povo/1121775-noticias
10969,https://hojees.com.br/rio-de-janeiro-pesquisa-mostra-eduardo-paes-na-lideranca-com-31/
10970,https://bahia.ba/eleicoes2020/candidatas-a-prefeita-e-vereadora-receberam-11-mil-ofensas-em-um-mes-de-campanha/
10971,https://jornalalerta.com.br/adivinhe-o-que-bolsonaro-e-lula-tem-em-comum/
10972,http://www.revistaferroviaria.com.br/detalhe-noticias.asp?InCdEditoria=2&InCdMateria=33260
10973,https://novaiguassuonline.com.br/paes-chega-a-31-e-lidera-no-rio-com-empate-tecnico-entre-crivella-e-martha-rocha-em-segundo-diz-datafolha/
10974,https://www.emaisgoias.com.br/paes-lidera-no-rio-com-31-crivella-e-martha-rocha-brigam-por-2o-lugar/
10975,https://conexaocapixaba.com.br/eleicoes-no-rio-eduardo-paes-tem-31-e-lidera-crivella-cresce-na-pesquisa/
10976,http://www.esquerdadiario.com.br/O-que-representa-a-chapa-de-Renata-Souza-e-Ibis-Pereira-do-PSOL-para-a-esquerda-carioca
10977,"https://www.metro1.com.br/noticias/politica/99440,em-live-bolsonaro-pede-votos-a-aliados-e-diz-que-pior-voto-e-o-branco-nulo-ou-nao-comparecer"
10978,https://sudestenoticia.com.br/v2/aliados-de-bolsonaro-veem-recado-em-eventual-derrota-de-trump-e-temem-reflexos-em-2022/
10979,https://vozdabahia.com.br/ministerio-publico-eleitoral-do-rio-vai-apurar-propaganda-eleitoral-de-bolsonaro-em-live/
10980,https://portaldeprefeitura.com.br/2020/11/07/veja-os-10-candidatos-que-receberam-mais-dinheiro-dos-repasses-de-fundo-eleitoral-e-partidario/
10981,https://www.midiamax.com.br/brasil/2020/mp-eleitoral-do-rio-vai-apurar-propaganda-eleitoral-de-bolsonaro-em-live
10982,https://portalvarada.com/politica/em-carreata-com-benedita-no-rio-haddad-diz-que-flavio-bolsonaro-vai-ser-preso/
10983,https://domtotal.com/artigo/9119/2020/11/tudo-azul-mais-ou-menos/
10984,http://jornaldafranca.com.br/tudo-azul-mais-ou-menos
10985,http://blogdobarreto.com.br/farinha-pouca-meu-pirao-primeiro/
10986,https://www.jornaldotocantins.com.br/editorias/politica/coluna-esplanada-1.1818661/tela-fria-1.2219246
10987,https://www.robertocrispim.com.br/crivella-e-multado-por-propaganda-irregular/
10988,https://hojepe.com.br/15-de-25-capitais-brasileiras-querem-mudancas-no-governo-aponta-ibope/
10989,https://jr.jor.br/2021/01/29/2funcionarias-do-hps-prestam-homenagem-a-colega-vitima-de-covid/
10990,https://imprensapublica.com.br/primeiro-dia-de-greve-dos-metroviarios-e-marcado-por-aglomeracoes/
10991,https://www.rtp.pt/noticias/pais/surto-em-lar-de-vila-real-foi-precursor-e-chamou-a-atencao-do-pais_n1306131
10993,https://www.melodianews.com.br/4456/noticia/ibope-prefeitura-do-rio-eduardo-paes-em-primeiro-crivella-e-martha-rocha-empatados-em-segundo
10994,https://eugenio28.blogspot.com/2020/11/justica-eleitoral-suspende-propaganda.html
10995,https://www.pdt.org.br/index.php/mais-de-100-artistas-e-intelectuais-assinam-manifesto-declarando-voto-em-martha-rocha-para-prefeita-do-rio-de-janeiro/
10996,https://portaldogeneroso.com/processo-contra-paes-no-tse-sera-analisado-somente-apos-eleicoes/
10997,https://welbi.blogspot.com/2020/11/lula-e-pt-pressionam-tatto-declarar.html
10998,https://fatorrrh.com.br/2021/03/14/pazuello-deve-sair-e-medica-e-cotada-por-bolsonaro-para-ministerio-da-saude/
10999,https://www.vakinha.com.br/vaquinha/sos-guatos
11000,https://revistadoonibus.com/2020/11/11/rj-fiscalizacao-da-core-e-prf-apreende-entorpecentes-na-via-dutra/
11001,https://alagoasalerta.com.br/noticias/entretenimento/cineasta-cadu-barcellos-e-morto-no-centro-do-rio
11002,http://www.barreirasnoticias.com/2020/11/mulheres-da-lei-as-delegadas-que.html
11003,https://www.gp1.com.br/colunistas/fraudadores-eleitorais-em-busca-de-prefeituras-401728.html
11004,https://noticiaemfocomt.com.br/segundo-idec-planos-de-saude-podem-sofrer-reajustes-de-quase-50/
11005,https://fanoticias.com.br/datafolha-no-rio-paes-aumenta-vantagem-e-crivella-se-distancia-de-concorrentes/
11006,https://gramadomagazine.com.br/natal-luz-teve-chegada-do-papai-noel-tannenbaumfest-e-estreia-de-nova-atracao/
11007,https://www.anf.org.br/eleicoes-2020-como-as-propostas-de-mobilidade-urbana-podem-melhorar-a-qualidade-de-vida-da-populacao/
11008,https://redeagoradenoticias.com.br/noticias/politica/pesquisa-datafolha-paes-34-crivella-14-martha-rocha-11-e-benedita-8/
11009,https://bsbnoticias.com.br/noticia/21081/datafolha-de-11-de-novembro-para-prefeito-do-rio-por-sexo-idade-renda-escolaridade-religiao-e-raca.html
11010,https://www.notibras.com/site/pesquisa-sepulta-bolsonaristas-na-eleicao-do-rio-e-sp/
11011,https://www.observatoriodasmetropoles.net.br/o-que-esta-em-jogo-nas-eleicoes-municipais-2020/?utm_source=rss&utm_medium=rss&utm_campaign=o-que-esta-em-jogo-nas-eleicoes-municipais-2020
11012,https://ojornaldailha.com/eleicoes-municipais-devem-consolidar-guinada-a-direita-no-brasil-afirmam-analistas/
11013,https://orolo.com.br/brasil-br/bolsonaro-em-guerra-trump-derrotado-denuncia-contra-flavio-vacina-e-outras-nuvens-que-pairam-sobre-bolsonaro/
11014,https://egnews.com.br/distrito-federal-noticias/primeiro-dia-de-greve-dos-metroviarios-e-marcado-por-aglomeracoes/
11015,https://www.pnoticias.com.br/noticia/saude/243180-profissionais-baianos-do-hapvida-recebem-vacina-contra-a-covid-19
11017,http://www.ccnnews.com.br/2021/04/salvador-ultrapassa-marca-de-500-mil.html
11018,https://radioculturafmsapeacu.com.br/index.php/2020/11/13/mapa-traz-perfis-dos-candidatos-a-prefeito-das-capitais-do-pais/
11022,http://www.faxaju.com.br/index.php/2020/11/13/o-que-revela-a-pesquisa/
11023,https://fogocruzadodf.com.br/ultimas-noticias/mapa-traz-perfis-dos-candidatos-a-prefeito-das-capitais-do-pais/
11024,http://www.ilheus24h.com.br/v1/2020/11/14/lula-defende-uniao-da-esquerda-mas-quer-candidato-petista-em-2022/
11026,https://economiabrbrasil.com.br/2020/11/14/eleicoes-2020-conheca-os-candidatos-a-prefeitura-do-rio-de-janeiro/
11027,http://blogdolaert.blogspot.com/2020/11/viradas-podem-marcar-eleicoes-municipais.html
11028,"https://www.bnews.com.br/m/noticias/politica/eleicoes/286945,datafolhario-paes-lidera-com-40-crivella-tem-18.html"
11029,https://noticiapreta.com.br/especial-eleicoes-entrevista-com-benedita-da-silva-candidata-a-prefeitura-do-rio-de-janeiro/
11030,https://jornaldachapada.com.br/2020/11/14/brasil-lula-defende-uniao-da-esquerda-mas-quer-candidato-petista-na-disputa-pela-presidencia-em-2022/
11031,https://agoranoticiasbrasil.com.br/paes-e-crivella-disputarao-o-segundo-turno-das-eleicoes-no-rio/
11032,https://aredacao.com.br/noticias/142597/paes-e-crivella-disputam-segundo-turno-no-rio-de-janeiro
11033,https://bahiapolitica.com.br/paes-e-crivella-disputarao-segundo-turno-no-rio/
11034,https://bahianoar.com/eleicoes-2020-57-cidades-terao-2-turno-no-brasil/
11035,http://bahiaempauta.com.br/2020/11/17/jb-boulos-da-respiro-a-esquerda-em-eleicao-com-avanco-do-centrao/
11036,https://www.metroworldnews.com.br/foco/2020/11/17/eleicoes-2020-centrao-e-nomes-tradicionais-saem-fortalecidos-1o-turno.html
11037,https://www.midianews.com.br/opiniao/nem-pt-nem-bolsonaro-o-recado-das-urnas/388210
11038,http://jornalipanema.com.br/n/?url=noticia/eleices-devem-reforcar-alianca-de-bolsonaro-com-centro-avalia-planalto
11039,https://visornoticias.com.br/coluna-esplanada-veja-o-balanco-das-eleicoes-municipais-em-todo-o-brasil/
11040,https://plantaosbt.blogspot.com/2020/11/sbt-promove-debate-do-2-turno-no-sabado.html
11041,https://www.aimprensadecuiaba.com.br/opiniao/nem-pt-nem-bolsonaro-o-recado-das-urnas/3307
11042,https://www.agazetacatarinense.com.br/portal/noticia/4890/colunista-isaias-de-souza
11043,https://www.radiowebjuazeiro.com/2020/11/na-cnn-crivella-diz-globo-lixo-e.html
11044,https://rd1.com.br/eduardo-paes-dispensa-debate-na-cnn-brasil-e-anuncia-ida-globo-e-band/
11045,https://www.otvfoco.com.br/crivella-massacra-globo-na-cnn-e-leva-invertida-de-monalisa-perrone-globo-lixo/
11046,https://www.jorgeroriz.com/rio-de-janeiro-a-maldicao-do-bozo-eduardo-paes-dispara-30-a-mais/
11047,https://www.jornaldacidadeonline.com.br/noticias/24738/em-sua-primeira-intervencao-no-20-turno-boulos-demonstra-que-e-um-perigoso-e-lunatico-debiloide
11048,https://midiabahia.com.br/ibope-rj-paes-tem-69-dos-votos-validos-crivella-31/
11053,http://www.blogja.com.br/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas/
11054,https://agroclima.climatempo.com.br/noticia/2021/01/03/quanto-choveu-no-rio-de-janeiro--7181
11055,https://rapidonoar.com.br/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas/
11056,https://nominuto.com/noticias/brasil/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas/211467/
11057,http://www.correiodobrasil.com.br/chuva-forte-alaga-ruas-rio-estado-atencao/
11058,https://www.guarulhosweb.com.br/noticia/443168/Chuva+faz+prefeitura+do+Rio+acionar+sirenes+em+nove+favelas
11059,http://portalgiro.com/temporal-deixa-rio-em-estagio-de-atencao-2/
11060,https://www.leiaja.com/noticias/2021/01/02/rio-chuva-faz-prefeitura-acionar-sirenes-em-nove-favelas/
11061,https://cgn.inf.br/noticia/323276/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas
11062,https://www.ji.com.br/artigo/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas
11063,https://www.redemassa.com.br/noticias/chuva-faz-prefeitura-do-rio-acionar-sirenes-em-nove-favelas/
11064,https://bocanotromboneitaguai.com/2021/01/02/chuvas-fortes-podem-atingir-itaguai-e-toda-regiao-metropolitana-do-estado-nas-proximas-horas/
11065,http://www.portaleuclidense.com.br/2021/01/com-temporal-e-alagamentos-rio-entra-em.html
11066,http://www.douranews.com.br/index.php/editais/item/132117-2021-01-02-18-42-32
11071,https://paraibaonline.com.br/2021/01/infectologista-mesmo-apos-imunizacao-protocolos-contra-covid-19-devem-ser-seguidos/
11072,https://www.imoveweb.com.br/reajuste-retroativo-ja-pesa-no-bolso-dos-usuarios/
11073,https://www.brasilfashionnews.com.br/com-evolucao-lenta-cancer-de-colo-de-utero-pode-ser-diagnosticado-previamente-em-lesoes-precursoras/
11074,https://sindsegsc.org.br/novidades/noticias/23981/planos_de_saude_ganharam_560_mil_novos_beneficiarios_em_2020
11075,http://www.frissononline.com.br/notas/153771/hapvida_apresenta_novo_vp_para_a_area_de_digital_e_inovacao
11076,https://primeirahora.com.br/maida-health-desenvolve-ia-para-autorizacao-de-procedimentos-e-leitura-de-exames-no-sistema-hapvida/
11077,https://www.grandeponto.com.br/noticia/industria-brasileira-cria-solucao-mais-barata-e-menos-invasiva-para-tratar-covid
11078,https://edilenemafra.com/geral/saiba-porque-tantas-mulheres-sofrem-com-a-temida-tpm/
11079,https://www.conjur.com.br/2021-jan-24/moutinho-efeitos-derrogacao-judicial-saude-suplementar
11080,http://www.blogdopc.com.br/2021/01/hapvida-comeca-imunizar-seus.html
11081,https://dedemontalvao.blogspot.com/2021/01/sem-controle-planos-de-saude-aumentam.html
11082,https://www.clickpicui.com.br/2021/01/infectologista-afirma-que-vacinas-sao.html
11083,https://farolnews.com.br/reajustes-de-planos-de-saude-chegam-a-70-e-assustam-o-consumidor/
11085,https://www.oblogdepianco.com.br/2021/01/infectologista-alerta-que-mesmo-apos.html
11086,http://belemonline.com.br/consumidor-deve-ficar-atento-ao-reajuste-do-plano-de-saude-diario-online/
11087,http://tribunadainternet.com.br/sem-controle-planos-de-saude-aumentam-boletos-em-ate-70-e-assustam-os-usuarios/
11090,https://cordeiropolis.corderovirtual.com.br/noticias/18467/saude/dentista-alerta-sobre-transmissao-do-coronavirus-pela-saliva
11091,https://guiadoinvestidor.com.br/compre-acoes-da-rede-dor-rdor3/
11092,https://jrs.digital/2021/01/25/ans-abre-consulta-publica-sobre-rede-assistencial-das-operadoras/
11093,https://rlagosnoticias.com.br/2021/01/25/secretario-de-ciencia-e-tecnologia-do-estado-do-rio-dr-serginho-anuncia-soro-para-tratamento-da-covid-19/
11094,https://saudejur.com.br/ans-abre-consulta-publica-sobre-rede-assistencial-das-operadoras/
11095,http://www.noticiasdonordeste.com.br/saude/2021/01/19778/hapvida-apresenta-novo-vp-para-area-de-digital-e-inovacao.html
11096,"https://cn1.com.br/noticias/11/82917,barna-eross-chega-com-a-missao-de-liderar-a-transformacao-digital-no-hapvida-e-projetar-ainda-mais-a-area-de-tecnologia-digital-e-inovacao.html"
11097,http://www.sergipenoticias.com/saude/2021/01/19778/hapvida-apresenta-novo-vp-para-area-de-digital-e-inovacao.html
11098,http://www.bancariosgo.org.br/noticias/noticias/reajustes-de-planos-de-saude-chegam-a-70-e-assustam-o-consumidor/
11099,https://canalmynews.com.br/economia/disparada-nos-planos-de-saude-em-2021-o-que-fazer/
11100,https://aguai.sp.gov.br/home/17179/elementor-17179/
11101,https://www.resenhapolitika.com.br/imprimir/infectologista-afirma-que-vacinas-sao-seguras-e-orienta-que-mesmo-apos-imunizacao-protocolos-devem-ser-seguidos
11102,http://acontecepara.com.br/psicologo-explica-o-poder-da-mente-sobre-o-corpo-e-a-importancia-de-manter-a-saude-mental-equilibrada/
11103,http://noticiasja.com.br/2021/01/25/teste-de-covid-pelo-plano-de-saude-trava-em-regras-de-operadoras/
11104,https://fdr.com.br/2021/01/25/calcule-quanto-vai-pagar-no-plano-de-saude-com-reajuste-partir-desse-mes/
11105,https://www.pocosja.com.br/2021/01/25/premium-novo-plano-de-saude-chega-a-pocos-de-caldas/
11106,https://atarde.uol.com.br/saude/noticias/2155259-planos-de-saude-ans-recebe-mais-de-16-mil-reclamacoes-durante-a-pandemia
11108,https://mgturismo.com.br/os-beneficios-do-mei-para-adesao-de-plano-de-saude/
11109,https://www.portalt5.com.br/noticias/single/nid/mais-de-10-mil-pessoas-ja-foram-vacinadas-contra-a-covid-19-em-joao-pessoa/
11111,https://blogdosrsiape.com/servidores-federais-iniciam-pagamento-de-reajuste-do-plano-de-saude/
11113,https://www.blogdoleandrosantos.com/2021/01/pmt-garante-tiquetes-e-plano-de-saude_25.html
11114,https://onefootball.com/pt-br/noticias/neo-quimica-vitaminas-assume-patrocinio-master-do-corinthians-32244451
11115,https://tradenews.com.br/referencia-em-gestao-hospitalar-rede-dor-tem-qualidades-necessarias-para-virar-lider/
11116,https://investmax.com.br/Noticias/Acoes/referencia-em-gestao-hospitalar-rede-dor-tem-qualidades-necessarias-para-virar-lider/881920/
11118,http://www.jornow.com.br/jornow/noticia.php?idempresa=3518&num_release=246598
11119,https://www.diariodamanha-pe.com.br/noticias/completa?id=905
11120,https://www.saocarlosagora.com.br/coronavirus/profissionais-do-sao-francisco-recebem-vacina-contra-a-covid-19-em-sao/133342/
11121,https://www.meutimao.com.br/noticias-do-corinthians/368544/corinthians-anuncia-neo-quimica-como-nova-patrocinadora-master-veja-como-ficou-a-camisa-alvinegra
11122,https://www.jornaldooeste.com.br/geral/ans-abre-consulta-publica-sobre-rede-assistencial-das-operadoras/
11123,https://www.joaopessoa.pb.gov.br/noticias/prefeitura-inicia-vacinacao-de-idosos-e-total-de-vacinados-ja-supera-os-10-mil/
11124,https://saudedigitalnews.com.br/25/01/2021/health-tech-vibe-saude-recebe-aporte-de-r-54-milhoes-para-expandir-servicos-de-telemedicina/
11125,https://canalexecutivoblog.wordpress.com/2021/01/25/health-tech-vibe-saude-recebe-um-aporte-de-r-54-milhoes-2/
11126,https://fatospb.com.br/2021/01/25/infectologista-afirma-que-vacinas-sao-seguras-mas-revela-que-protocolos-devem-ser-mantidos/
11127,https://agoraon.com.br/2021/01/25/profissionais-do-sao-francisco-recebem-vacina-contra-a-covid-19-em-sao-carlos/
11128,http://ambrosiosantos.blogspot.com/2021/01/saiba-quem-recebera-vacina-contra-covid.html
11129,https://www.alagoas24horas.com.br/1338749/cuidar-da-saude-mental-e-uma-das-principais-metas-para-2021/
11130,https://www.spacemoney.com.br/noticias/recomendacoes/inter-inicia-cobertura-da-rede-dor-com-recomendacao-de-compra/162561/
11131,https://www.badalo.com.br/cariri/crajubar-se-aproxima-dos-3-mil-vacinados-apos-uma-semana-de-imunizacao-contra-covid-19/
11132,https://folhadealagoas.com.br/2021/01/26/corinthians-divulga-valor-que-recebera-da-neo-quimica-e-anuncia-renovacoes-de-patrocinios/
11133,https://diariodecuritiba.com/2021/01/26/pandemia-fez-transporte-coletivo-de-curitiba-perder-quase-100-mil-passageiros-em-um-ano/
11134,https://www.urbs.curitiba.pr.gov.br/noticia/pandemia-fez-transporte-coletivo-perder-quase-100-mil-passageiros-em-um-ano
11136,https://www.sindsegsp.org.br/site/noticia-texto.aspx?id=33709
11137,http://www.portalmulticalculo.com.br/SP/mostra_noticia.php?id_noticia=11195
11138,https://acessopolitico.com.br/prefeitura-inicia-vacinacao-de-idosos-e-total-de-vacinados-ja-supera-os-10-mil.html
11139,https://noticiacapital.com.br/noticias1.asp?cod=45763
11140,https://revistasegurototal.com.br/2021/01/26/ans-abre-consulta-publica-sobre-rede-assistencial-das-operadoras/
11141,https://www.correiodosmunicipios-al.com.br/2021/01/cuidar-da-saude-mental-e-uma-das-principais-metas-para-2021/
11142,http://blogdowagnergil.com.br/vs1/2021/01/26/procon-caruaru-orienta-consumidores-sobre-reajuste-de-planos-de-saude/
11143,https://www.politicaetc.com.br/2021/01/prefeitura-inicia-vacinacao-de-idosos-e-total-de-vacinados-ja-supera-os-10-mil/
11145,https://www.reportermaceio.com.br/reducao-da-passagem-nao-deve-impactar-reajuste-salarial-dos-rodoviarios-diz-jhc/
11146,https://www.saudebusiness.com/gesto/resseguro-sade-para-empresas-comerciais-que-fornecem-cobertura-de-sade-suplementar
11147,https://noticiasdopassaro.com.br/enfermeira-de-mossoro-ajuda-manaus-a-enfrentar-a-pandemia/
11148,https://cidadeverde.com/noticias/340437/vestuario-sobe-085-e-artigos-de-residencia-sobem-081-no-ipca-15-de-janeiro
11149,https://www.opovo.com.br/coronavirus/2021/01/27/saiba-como-esta-a-vacinacao-contra-covid-19-em-algumas-cidades-do-interior.html
11150,https://www.tanaarea.com.br/paraiba/mais-de-2-mil-trabalhadores-da-saude-ja-receberam-a-segunda-dose-em-joao-pessoa/
11151,https://acailandiama.com.br/cantor-augusto-cesar-que-estava-com-covid-morre-no-recife-aos-61-anos/
11152,http://www.seguronoticias.com/cuidar-da-saude-mental-e-uma-das-principais-metas-para-2021
11153,https://www.hnt.com.br/economia/vestuario-sobe-085-e-artigos-de-residencia-sobem-081-no-ipca-15-de-janeiro/202441
11154,https://www.viagora.com.br/noticias/pedimos-o-estorno-do-dinheiro-repassado-ao-setut-diz-robert-rios-86223.html
11155,https://www.badiinho.com.br/obesidade-e-o-direito-a-cirurgia-bariatrica/
11156,https://www.juazeirodonorte.ce.gov.br/noticia/9152-mais-de-900-doses-da-vacina-contra-covid-19-ja-foram-ap/
11157,https://painelnoticias.com.br/geral/184273/cuidar-da-saude-mental-e-uma-das-principais-metas-para-2021
11158,https://estudio.folha.uol.com.br/sistema-hapvida/2021/01/superlaboratorio-processa-26-mi-de-exames-por-mes.shtml
11159,https://www.didigalvao.com.br/vacinas-contra-covid-19-chegam-para-profissionais-linha-de-frente-do-hapvida-em-pernambuco/
11160,http://www.investimentosenoticias.com.br/bolsa-de-valores/ibovespa-fecha-em-queda-e-indicador-recua-0-78
11161,https://informaparaiba.com.br/pt/2021/01/26/prefeitura-abre-canal-para-agendar-vacinacao-de-idosos-acamados/
11162,https://pcb.org.br/portal2/26785/uma-politica-de-ataques-ao-servico-publico/
11163,http://jucapontonet.blogspot.com/2021/01/enfermeira-de-mossoro-ajuda-manaus.html
11164,https://www.jnippak.com.br/2021/saude-prevent-senior-assumira-a-administracao-da-carteira-de-beneficiarios-do-plasac/
11165,https://hebrombeneficios.com.br/plano-de-saude-desejo-dos-brasileiros/
11166,https://monitordomercado.com.br/noticias/16011-conheca-as-3-acoes-do-ibovespa-que-mais-
11167,https://www.editoraroncarati.com.br/v2/Artigos-e-Noticias/Artigos-e-Noticias/Honorarios-APM-realiza-reuniao-com-Amil.html
11168,http://associacaopaulistamedicina.org.br/noticia/honorarios-apm-realiza-reuniao-com-amil
11169,https://www.ultimoinstante.com.br/ultimas-noticias/noticias-destaque/ibovespa-recua-com-eletrobras-e-politica-interna/345690/
11170,http://www.sindessmat.com.br/site/index.php?option=com_k2&view=item&id=5885:rn-sobre-contratacao-por-empresario-individual-entra-em-vigor-na-segunda-feira
11171,http://www.giromt.com.br/2021/01/26/rondonopolis-recebe-amanha-27-segunda-remessa-da-vacina-contra-a-covid-19/
11172,https://ocamera.com.br/enfermeira-de-mossoro-ajuda-manaus-enfrentar-pandemia
11173,http://virounoticiamt.com.br/2021/01/26/rondonopolis-recebe-amanha-27-segunda-remessa-da-vacina-contra-a-covid-19.html
11176,https://www.cqcs.com.br/noticia/conselhos-decidem-essa-semana-megafusao-de-operadoras-de-saude/
11177,http://www.verdevale103.com.br/noticia-1528101169-covid-19-edson-da-dupla-com-hudson-e-transferido-para-uti-em-sp
11178,https://www.guairanews.com/2021/02/04/check-up-ocular-auxilia-na-prevencao-de-disturbios-da-visao/
11180,https://cliquediario.com.br/politica/prefeito-de-macae-anuncia-chegada-de-grande-rede-de-atacado-e-varejo-que-vai-investir-52-milhoes-de-reais-em-nova-loja-na-cidade
11181,https://paraibamaster.com.br/2021/02/14/em-jp-trabalhadores-da-saude-recebem-segunda-dose-da-vacina-contra-covid-19-amanha-15/amp/
11183,https://expresso222.com.br/destaques/apos-3-dias-motoristas-e-cobradores-anunciam-fim-da-greve-em-teresina/
11184,https://portalhospitaisbrasil.com.br/perinatal-laranjeiras-e-reconhecida-pela-segunda-vez-com-nivel-maximo-de-excelencia-pela-ona/
11185,https://publicoa.com.br/programa-do-sistema-hapvida-promove-intraempreendedorismo-2/
11186,https://piauinoticias.com/politica/82941-unimed-anuncia-reajuste-do-plano-de-sa%C3%BAde-empresarial-dos-servidores-de-floriano.html
11187,https://guaiba.com.br/2021/01/27/valor-da-tarifa-de-onibus-em-porto-alegre-segue-indefinido/
11188,https://omaranhense.com/tabagismo-em-queda-no-brasil/
11189,http://jornalfolk.com.br/site/ler?id=9048
11190,http://www.cariricomoeuvejo.com/2021/01/hospital-geral-padre-cicero-tem-167.html
11191,http://saopauloshimbun.com.br/prevent-senior-assumira-a-administracao-da-carteira-de-beneficiarios-do-plasac/
11193,https://revistadafarmacia.com.br/farmacia/pague-menos-fecha-2020-com-mais-de-cem-parcerias/
11194,http://www.1001noticias.com.br/noticias/saude/nesta-quarta-joao-pessoa-comeca-agendamento-para-vacinacao-contra-covid-19-em-idosos-acamados.html
11195,http://www.cristianoteixeira.com.br/2021/01/27/servico-de-teleconsulta-e-alternativa-segura-para-atendimento-medico-na-pandemia/
11196,https://aposentelecom.blogspot.com/2021/05/planos-de-saude-rede-dor-e-amil-retomam.html
11197,https://www.euqueroinvestir.com/btg-rede-dor-preferida-balancos-saude/
11199,http://tibahia.com/case-de-sucesso/banco-rci-brasil-implanta-sistema-para-lgpd-no-brasil/
11200,https://clippingdotblog.wordpress.com/2021/01/27/dasa-deve-fazer-oferta-de-r-6-bi-em-fevereiro-diz-fonte-valor-economico/
11201,https://novoextra.com.br/noticias/alagoas/2021/01/63085-rodoviarios-da-cidade-maceio-aprovam-deflagracao-de-greve
11202,https://www.revistahg.com.br/2021/01/27/prevent-senior-assumira-a-carteira-de-beneficiarios-do-plasac/
11204,https://paraibaja.com.br/covid-19-agendamento-para-vacinacao-em-idosos-acamados-comeca-hoje-em-jp/
11205,https://180graus.com/noticias/intermed-deixa-de-cobrar-reajuste-retroativo-2020-a-clientes
11206,https://www.polemicaparaiba.com.br/paraiba/servico-de-teleconsulta-e-alternativa-segura-para-atendimento-medico-na-pandemia
11209,http://noticiaspb.com.br/2021/01/27/joao-pessoa-comeca-hoje-agendamento-para-vacinacao-contra-covid-19-em-idosos-acamados/
11210,https://www.consumidormoderno.com.br/2021/01/27/estudo-crescimento-falsos-coletivos/
11211,https://juristas.com.br/2021/01/27/confirmada-multa-de-r-15mil-aplicada-a-plano-de-saude/
11212,https://www.biznews.com.br/negocio-entre-hapvida-e-notre-dame-esta-alem-do-ponto-de-voltar-atras/
11213,http://boletimjuridico.publicacoesonline.com.br/operadora-de-plano-de-saude-deve-custear-cirurgia-para-mudanca-de-sexo/
11214,http://www.comunicacaojuridica.com.br/2021/01/internacao-domiciliar-e-desdobramento.html
11216,https://ritamatos.com.br/tabagismo-em-queda-no-brasil/
11217,https://portalrondon.com.br/2021/01/entenda-como-sera-a-cobranca-dos-reajustes-retroativos-de-planos-de-saude/
11218,https://modelsbrasil.com/newsdino?releaseid=254830&title=Pasurta%3A%20Justi%C3%A7a%20pode%20determinar%20a%20cobertura%20pelo%20plano%20de%20sa%C3%BAde
11219,http://blogjornaldamulher.blogspot.com/2021/01/anvisa-aprova-omalizumabe-para-o.html
11220,https://www.bastidoresdapoliticapb.com.br/mais-um-grupo-joao-pessoa-comeca-agendamento-para-vacinacao-contra-covid-19-em-idosos-acamados/
11221,https://mercadonews.com.br/2021/01/27/bolsa-emenda-sexta-baixa-seguida-aos-115-mil-pontos/
11222,https://blogdeassis.com.br/brasil/enfermeira-de-mossoro-ajuda-manaus-a-enfrentar-a-pandemia/204804
11223,"https://jornalfato.com.br/saude/hospital-evangelico-de-cachoeiro-contribui-na-formacao-de-200-medicos,387648.jhtml"
11224,https://assets.seudinheiro.com/2021/bolsa-dolar/fechamento-ibovespa-dolar-27-01/
11225,https://buritinews.com.br/noticia/6906/pasurta-justica-pode-determinar-a-cobertura-pelo-plano-de-saude
11226,https://www.revistaapolice.com.br/2021/01/ans-abre-consulta-publica-sobre-rede-assistencial-das-operadoras/
11227,https://www.dgabc.com.br/Noticia/3706445/estoque-de-kit-de-entubacao-em-maua-so-dura-ate-domingo
11228,https://mercadolance.com.br/2021/01/27/negocio-entre-hapvida-e-notre-dame-esta-alem-do-ponto-de-voltar-atras/
